ID,date,sender,sender.carrier,receiver,receiver.carrier,length.call
5980,17,353.145.9242,3,353.145.7916,3,1
5981,17,353.145.9242,3,353.145.4644,3,35
5982,17,353.145.1303,3,681.469.9722,1,28
5983,17,353.145.1303,3,681.469.2049,1,41
5984,17,353.145.1303,3,353.145.8454,3,30
5985,17,353.145.1303,3,681.469.8025,1,1
5986,17,353.145.3797,3,681.469.9378,1,1
5987,17,353.145.3797,3,681.469.7188,1,20
5988,17,353.145.3797,3,940.386.5860,2,36
5989,17,353.145.1968,3,940.386.5914,2,1
5990,17,353.145.1669,3,940.386.7033,2,22
5991,17,353.145.1669,3,940.386.7868,2,25
5992,17,353.145.1669,3,681.469.2926,1,21
5993,17,353.145.1669,3,681.469.1366,1,1
5994,17,353.145.1669,3,353.145.3797,3,1
5995,17,353.145.8454,3,353.145.9453,3,17
5996,17,353.145.8454,3,681.469.9378,1,1
5997,17,353.145.8454,3,681.469.4720,1,16
5998,17,353.145.8454,3,353.145.3797,3,1
5999,17,353.145.8454,3,681.469.1366,1,19
6000,17,353.145.8454,3,353.145.9453,3,23
6001,17,353.145.4306,3,353.145.9029,3,16
6002,17,353.145.4306,3,681.469.9336,1,27
6003,17,353.145.4306,3,353.145.4644,3,1
6004,17,353.145.4306,3,681.469.9722,1,30
6005,17,353.145.4306,3,681.469.2926,1,1
6006,17,353.145.4306,3,353.145.9029,3,26
6007,17,353.145.4306,3,353.145.4644,3,27
6008,17,353.145.4306,3,681.469.9722,1,28
6009,17,353.145.4306,3,681.469.7160,1,21
6010,17,353.145.4306,3,353.145.8406,3,26
6011,17,353.145.4306,3,353.145.1669,3,18
6012,17,353.145.2037,3,681.469.9378,1,24
6013,17,353.145.2037,3,681.469.1081,1,22
6014,17,353.145.2037,3,940.386.1085,2,20
6015,17,353.145.2037,3,353.145.3797,3,17
6016,17,353.145.2037,3,681.469.2049,1,21
6017,17,353.145.8175,3,353.145.4761,3,37
6018,17,353.145.8175,3,681.469.7527,1,1
6019,17,353.145.9029,3,353.145.4761,3,31
6020,17,353.145.9029,3,353.145.1968,3,21
6021,17,353.145.9029,3,353.145.8175,3,22
6022,17,353.145.9029,3,940.386.5914,2,14
6023,17,353.145.9029,3,940.386.2494,2,1
6024,17,353.145.4644,3,681.469.2555,1,18
6025,17,353.145.4644,3,940.386.7033,2,17
6026,17,353.145.4644,3,681.469.1390,1,32
6027,17,353.145.4644,3,681.469.9722,1,27
6028,17,353.145.7916,3,353.145.8406,3,20
6029,17,353.145.7916,3,681.469.7188,1,25
6030,17,353.145.7916,3,681.469.4720,1,28
6031,17,353.145.7916,3,940.386.7033,2,21
6032,17,353.145.9066,3,353.145.8454,3,13
6033,17,353.145.9066,3,353.145.9474,3,25
6034,17,353.145.9066,3,681.469.9336,1,22
6035,17,353.145.9066,3,353.145.2037,3,17
6036,17,353.145.9066,3,353.145.1968,3,23
6037,17,353.145.9066,3,353.145.2037,3,21
6038,17,353.145.4769,3,353.145.8454,3,11
6039,17,353.145.4769,3,353.145.9029,3,1
6040,17,353.145.4769,3,353.145.9453,3,1
6041,17,353.145.4769,3,681.469.7527,1,19
6042,17,353.145.4769,3,681.469.5012,1,1
6043,18,681.469.9336,1,353.145.9453,3,18
6044,18,681.469.9336,1,681.469.2926,1,24
6045,18,681.469.9336,1,681.469.9951,1,33
6046,18,681.469.9336,1,681.469.1081,1,30
6047,18,681.469.5599,1,353.145.9453,3,1
6048,18,681.469.5599,1,681.469.2926,1,20
6049,18,681.469.5599,1,681.469.8025,1,24
6050,18,681.469.5599,1,940.386.7033,2,30
6051,18,681.469.5599,1,353.145.1669,3,1
6052,18,681.469.7188,1,940.386.5860,2,1
6053,18,681.469.7188,1,353.145.7916,3,32
6054,18,681.469.7188,1,940.386.7033,2,27
6055,18,681.469.7188,1,681.469.1081,1,24
6056,18,681.469.7188,1,681.469.2663,1,26
6057,18,681.469.7188,1,681.469.7576,1,18
6058,18,681.469.7188,1,940.386.5914,2,23
6059,18,681.469.7188,1,353.145.1303,3,22
6060,18,681.469.7188,1,353.145.9029,3,27
6061,18,681.469.7188,1,353.145.7916,3,21
6062,18,681.469.7188,1,681.469.3347,1,22
6063,18,681.469.3347,1,681.469.3054,1,35
6064,18,681.469.3347,1,681.469.7576,1,22
6065,18,681.469.3347,1,353.145.4761,3,24
6066,18,681.469.3347,1,681.469.2663,1,23
6067,18,681.469.3347,1,353.145.4644,3,25
6068,18,681.469.3347,1,681.469.7576,1,24
6069,18,681.469.3347,1,353.145.1303,3,36
6070,18,681.469.4720,1,681.469.7576,1,30
6071,18,681.469.4720,1,681.469.5012,1,1
6072,18,681.469.4720,1,353.145.1669,3,17
6073,18,681.469.5102,1,353.145.7916,3,17
6074,18,681.469.5102,1,681.469.2555,1,41
6075,18,681.469.5102,1,353.145.4761,3,22
6076,18,681.469.5102,1,681.469.2663,1,1
6077,18,681.469.6415,1,353.145.4761,3,25
6078,18,681.469.6415,1,353.145.3797,3,27
6079,18,681.469.6415,1,353.145.9453,3,22
6080,18,681.469.6415,1,353.145.4306,3,18
6081,18,681.469.6415,1,681.469.5704,1,1
6082,18,681.469.6415,1,681.469.1081,1,14
6083,18,681.469.2555,1,681.469.6415,1,1
6084,18,681.469.2555,1,940.386.1402,2,1
6085,18,681.469.3054,1,681.469.7087,1,1
6086,18,681.469.3054,1,353.145.1669,3,12
6087,18,681.469.3054,1,681.469.7188,1,20
6088,18,681.469.3054,1,940.386.7868,2,24
6089,18,681.469.3054,1,940.386.5914,2,1
6090,18,681.469.3054,1,940.386.5914,2,19
6091,18,681.469.3054,1,353.145.4761,3,19
6092,18,681.469.4593,1,681.469.4720,1,27
6093,18,681.469.4593,1,681.469.8025,1,1
6094,18,681.469.4593,1,353.145.1669,3,15
6095,18,681.469.4593,1,940.386.4189,2,16
6096,18,681.469.4593,1,940.386.1402,2,1
6097,18,681.469.4593,1,353.145.8454,3,26
6098,18,681.469.4593,1,940.386.1085,2,32
6099,18,681.469.4593,1,940.386.2494,2,38
6100,18,681.469.4593,1,681.469.2663,1,25
6101,18,681.469.2049,1,353.145.9029,3,19
6102,18,681.469.2049,1,940.386.7868,2,30
6103,18,681.469.2049,1,353.145.8406,3,36
6104,18,681.469.2049,1,353.145.1968,3,21
6105,18,681.469.2049,1,940.386.4189,2,18
6106,18,681.469.2049,1,681.469.8025,1,20
6107,18,681.469.2049,1,353.145.1669,3,18
6108,18,681.469.2049,1,681.469.7576,1,23
6109,18,681.469.2049,1,940.386.1085,2,24
6110,18,681.469.7877,1,353.145.9029,3,18
6111,18,681.469.7877,1,353.145.8406,3,1
6112,18,681.469.7877,1,681.469.9336,1,25
6113,18,681.469.7877,1,681.469.5012,1,33
6114,18,681.469.7877,1,681.469.7188,1,30
6115,18,681.469.7877,1,940.386.5860,2,23
6116,18,681.469.7877,1,940.386.4189,2,34
6117,18,681.469.7877,1,681.469.7188,1,32
6118,18,681.469.1366,1,353.145.9029,3,25
6119,18,681.469.1366,1,940.386.4189,2,17
6120,18,681.469.1366,1,681.469.9336,1,29
6121,18,681.469.1366,1,353.145.1669,3,25
6122,18,681.469.1366,1,940.386.1402,2,1
6123,18,681.469.1366,1,681.469.9336,1,28
6124,18,681.469.1366,1,353.145.2037,3,29
6125,18,681.469.1366,1,353.145.9242,3,25
6126,18,681.469.1366,1,681.469.9722,1,1
6127,18,681.469.2663,1,353.145.2037,3,1
6128,18,681.469.2663,1,353.145.8454,3,1
6129,18,681.469.2663,1,681.469.7527,1,27
6130,18,681.469.4840,1,681.469.9722,1,18
6131,18,681.469.4840,1,681.469.4593,1,30
6132,18,681.469.4840,1,681.469.3347,1,36
6133,18,681.469.4840,1,353.145.2037,3,1
6134,18,681.469.4840,1,353.145.9029,3,17
6135,18,681.469.4840,1,681.469.6415,1,31
6136,18,681.469.4840,1,940.386.5914,2,16
6137,18,681.469.4840,1,681.469.3054,1,22
6138,18,681.469.1081,1,353.145.1968,3,1
6139,18,681.469.1081,1,681.469.3347,1,27
6140,18,681.469.1081,1,681.469.5599,1,22
6141,18,681.469.1081,1,940.386.2494,2,20
6142,18,681.469.1081,1,353.145.1303,3,26
6143,18,681.469.1081,1,353.145.1968,3,1
6144,18,681.469.7527,1,681.469.3347,1,16
6145,18,681.469.7527,1,940.386.7033,2,27
6146,18,681.469.7527,1,353.145.8454,3,31
6147,18,681.469.7527,1,681.469.3347,1,23
6148,18,681.469.7527,1,353.145.1968,3,1
6149,18,681.469.1390,1,681.469.9722,1,28
6150,18,681.469.1390,1,940.386.2494,2,25
6151,18,681.469.5704,1,681.469.9722,1,31
6152,18,681.469.5704,1,681.469.9951,1,22
6153,18,681.469.5704,1,681.469.2555,1,1
6154,18,681.469.9378,1,681.469.7527,1,36
6155,18,681.469.9378,1,681.469.9336,1,20
6156,18,681.469.9378,1,681.469.9722,1,20
6157,18,681.469.9378,1,940.386.5860,2,25
6158,18,681.469.9378,1,681.469.7188,1,24
6159,18,681.469.9378,1,353.145.8175,3,37
6160,18,681.469.9378,1,681.469.7576,1,1
6161,18,681.469.2926,1,353.145.9453,3,25
6162,18,681.469.2926,1,681.469.4720,1,18
6163,18,681.469.2926,1,681.469.5704,1,29
6164,18,681.469.2926,1,681.469.3347,1,19
6165,18,681.469.2926,1,940.386.7033,2,18
6166,18,681.469.2926,1,681.469.6415,1,20
6167,18,681.469.2926,1,353.145.1669,3,30
6168,18,681.469.2926,1,681.469.2663,1,33
6169,18,681.469.2926,1,353.145.9453,3,1
6170,18,681.469.2926,1,353.145.8406,3,41
6171,18,681.469.2926,1,681.469.2663,1,29
6172,18,681.469.9951,1,681.469.9336,1,29
6173,18,681.469.9951,1,940.386.7033,2,14
6174,18,681.469.9951,1,940.386.5860,2,30
6175,18,681.469.9951,1,681.469.7160,1,27
6176,18,681.469.9951,1,681.469.2049,1,34
6177,18,681.469.9951,1,681.469.2049,1,31
6178,18,681.469.5012,1,681.469.6415,1,21
6179,18,681.469.3534,1,681.469.2049,1,1
6180,18,681.469.3534,1,681.469.9722,1,15
6181,18,681.469.3534,1,681.469.5012,1,19
6182,18,681.469.3534,1,681.469.9722,1,1
6183,18,681.469.3534,1,681.469.3347,1,26
6184,18,681.469.9722,1,681.469.2555,1,23
6185,18,681.469.9722,1,681.469.4720,1,22
6186,18,681.469.9722,1,353.145.3797,3,23
6187,18,681.469.9722,1,681.469.1390,1,41
6188,18,681.469.9722,1,353.145.4761,3,1
6189,18,681.469.9722,1,353.145.1669,3,32
6190,18,681.469.7087,1,681.469.9951,1,22
6191,18,681.469.7087,1,940.386.4189,2,22
6192,18,681.469.7087,1,681.469.1366,1,29
6193,18,681.469.7087,1,353.145.9242,3,28
6194,18,681.469.7087,1,681.469.5102,1,22
6195,18,681.469.8025,1,353.145.1303,3,25
6196,18,681.469.8025,1,940.386.7033,2,17
6197,18,681.469.8025,1,940.386.4189,2,21
6198,18,681.469.8025,1,353.145.1968,3,17
6199,18,681.469.8025,1,353.145.4761,3,18
6200,18,681.469.8025,1,353.145.1968,3,42
6201,18,681.469.8025,1,353.145.4644,3,24
6202,18,681.469.8025,1,681.469.1390,1,1
6203,18,681.469.8025,1,681.469.1081,1,1
6204,18,681.469.8025,1,940.386.6876,2,30
6205,18,681.469.8025,1,353.145.9242,3,21
6206,18,681.469.8025,1,681.469.7188,1,22
6207,18,681.469.7576,1,353.145.4761,3,1
6208,18,681.469.7576,1,353.145.9453,3,52
6209,18,681.469.7576,1,353.145.9453,3,17
6210,18,681.469.7576,1,681.469.2663,1,26
6211,18,681.469.7576,1,940.386.1402,2,24
6212,18,681.469.7576,1,353.145.4761,3,32
6213,18,681.469.7576,1,940.386.1402,2,17
6214,18,681.469.7576,1,353.145.8454,3,27
6215,18,681.469.1408,1,681.469.2926,1,1
6216,18,681.469.1408,1,681.469.9336,1,26
6217,18,681.469.1408,1,353.145.5686,3,25
6218,18,681.469.1408,1,353.145.1968,3,17
6219,18,681.469.1408,1,353.145.1968,3,27
6220,18,681.469.7160,1,940.386.1402,2,23
6221,18,681.469.7160,1,940.386.7868,2,1
6222,18,681.469.7160,1,681.469.7087,1,27
6223,18,681.469.7160,1,681.469.2926,1,21
6224,18,940.386.7033,2,681.469.7576,1,24
6225,18,940.386.7033,2,681.469.3054,1,19
6226,18,940.386.7033,2,353.145.4306,3,12
6227,18,940.386.7033,2,353.145.9029,3,22
6228,18,940.386.7033,2,681.469.7527,1,25
6229,18,940.386.7033,2,681.469.2049,1,29
6230,18,940.386.5914,2,681.469.2555,1,19
6231,18,940.386.5914,2,681.469.2926,1,31
6232,18,940.386.5914,2,681.469.2049,1,16
6233,18,940.386.5914,2,353.145.1669,3,20
6234,18,940.386.5914,2,353.145.1669,3,31
6235,18,940.386.5914,2,353.145.4306,3,24
6236,18,940.386.5914,2,681.469.2663,1,38
6237,18,940.386.1085,2,940.386.5860,2,16
6238,18,940.386.1085,2,940.386.7033,2,31
6239,18,940.386.1085,2,940.386.5914,2,25
6240,18,940.386.1085,2,940.386.4189,2,17
6241,18,940.386.1085,2,353.145.9453,3,23
6242,18,940.386.1085,2,681.469.5102,1,24
6243,18,940.386.1085,2,681.469.5704,1,26
6244,18,940.386.1085,2,681.469.5102,1,22
6245,18,940.386.2494,2,681.469.2663,1,22
6246,18,940.386.2494,2,353.145.7916,3,22
6247,18,940.386.2494,2,681.469.1081,1,1
6248,18,940.386.2494,2,353.145.9242,3,15
6249,18,940.386.2494,2,681.469.1408,1,20
6250,18,940.386.2494,2,353.145.7916,3,17
6251,18,940.386.6607,2,681.469.2663,1,18
6252,18,940.386.6607,2,353.145.4761,3,28
6253,18,940.386.6607,2,681.469.9722,1,18
6254,18,940.386.6607,2,940.386.1402,2,11
6255,18,940.386.6607,2,681.469.5102,1,28
6256,18,940.386.6607,2,353.145.1669,3,32
6257,18,940.386.6607,2,681.469.1390,1,15
6258,18,940.386.6607,2,681.469.8025,1,22
6259,18,940.386.6607,2,353.145.9029,3,1
6260,18,940.386.6607,2,940.386.5860,2,26
6261,18,940.386.6607,2,353.145.9242,3,21
6262,18,940.386.6876,2,681.469.4840,1,29
6263,18,940.386.6876,2,681.469.4840,1,22
6264,18,940.386.6876,2,353.145.9029,3,19
6265,18,940.386.6876,2,940.386.5914,2,28
6266,18,940.386.6876,2,353.145.8406,3,15
6267,18,940.386.6876,2,681.469.9722,1,33
6268,18,940.386.4189,2,681.469.5599,1,1
6269,18,940.386.4189,2,681.469.7087,1,1
6270,18,940.386.4189,2,681.469.4593,1,18
6271,18,940.386.4189,2,681.469.9336,1,21
6272,18,940.386.4189,2,681.469.7087,1,23
6273,18,940.386.4189,2,940.386.5914,2,31
6274,18,940.386.1402,2,353.145.1669,3,20
6275,18,940.386.1402,2,681.469.9951,1,13
6276,18,940.386.1402,2,353.145.3797,3,33
6277,18,940.386.1402,2,353.145.1669,3,32
6278,18,940.386.1402,2,353.145.1968,3,21
6279,18,940.386.1402,2,681.469.4840,1,14
6280,18,940.386.5860,2,681.469.9951,1,20
6281,18,940.386.5860,2,681.469.9951,1,23
6282,18,940.386.5860,2,353.145.1669,3,21
6283,18,940.386.5860,2,353.145.5686,3,20
6284,18,940.386.5860,2,681.469.2663,1,29
6285,18,940.386.5860,2,681.469.2555,1,21
6286,18,940.386.5860,2,681.469.2663,1,26
6287,18,353.145.5686,3,681.469.9378,1,45
6288,18,353.145.5686,3,681.469.9951,1,23
6289,18,353.145.5686,3,353.145.9453,3,24
6290,18,353.145.5686,3,353.145.7916,3,18
6291,18,353.145.5686,3,940.386.4189,2,21
6292,18,353.145.5686,3,353.145.1968,3,1
6293,18,353.145.5686,3,681.469.2049,1,30
6294,18,353.145.4761,3,940.386.7868,2,32
6295,18,353.145.4761,3,681.469.9951,1,24
6296,18,353.145.4761,3,940.386.5914,2,20
6297,18,353.145.4761,3,353.145.4644,3,1
6298,18,353.145.4761,3,681.469.7576,1,26
6299,18,353.145.4761,3,353.145.2037,3,20
6300,18,353.145.4761,3,681.469.1366,1,17
6301,18,353.145.4761,3,681.469.5704,1,27
6302,18,353.145.9453,3,681.469.4720,1,23
6303,18,353.145.9453,3,940.386.7868,2,28
6304,18,353.145.9453,3,681.469.9722,1,1
6305,18,353.145.9453,3,681.469.1081,1,1
6306,18,353.145.6110,3,681.469.3054,1,35
6307,18,353.145.6110,3,681.469.1390,1,22
6308,18,353.145.6110,3,681.469.2555,1,20
6309,18,353.145.6110,3,353.145.4644,3,23
6310,18,353.145.6110,3,681.469.3054,1,31
6311,18,353.145.6110,3,353.145.9453,3,34
6312,18,353.145.6110,3,940.386.7868,2,22
6313,18,353.145.6110,3,353.145.9066,3,28
6314,18,353.145.8406,3,353.145.1968,3,1
6315,18,353.145.8406,3,940.386.7033,2,20
6316,18,353.145.8406,3,681.469.2663,1,11
6317,18,353.145.9474,3,353.145.4769,3,26
6318,18,353.145.9474,3,681.469.9951,1,28
6319,18,353.145.9474,3,353.145.1968,3,29
6320,18,353.145.9474,3,940.386.6876,2,34
6321,18,353.145.9474,3,940.386.5914,2,23
6322,18,353.145.9474,3,353.145.9029,3,39
6323,18,353.145.9242,3,681.469.4840,1,40
6324,18,353.145.9242,3,353.145.9474,3,26
6325,18,353.145.1303,3,940.386.7868,2,1
6326,18,353.145.1303,3,940.386.5860,2,31
6327,18,353.145.1303,3,940.386.5860,2,1
6328,18,353.145.1303,3,681.469.9722,1,18
6329,18,353.145.1303,3,681.469.7576,1,20
6330,18,353.145.1303,3,353.145.9029,3,27
6331,18,353.145.1303,3,681.469.7576,1,1
6332,18,353.145.1303,3,681.469.7527,1,13
6333,18,353.145.1303,3,681.469.9722,1,38
6334,18,353.145.3797,3,681.469.9951,1,32
6335,18,353.145.3797,3,940.386.1402,2,33
6336,18,353.145.3797,3,681.469.5704,1,21
6337,18,353.145.3797,3,353.145.9453,3,1
6338,18,353.145.3797,3,681.469.2555,1,1
6339,18,353.145.1968,3,353.145.9242,3,1
6340,18,353.145.1968,3,681.469.5102,1,20
6341,18,353.145.1968,3,681.469.7576,1,18
6342,18,353.145.1968,3,681.469.7188,1,21
6343,18,353.145.1968,3,940.386.1085,2,23
6344,18,353.145.1669,3,681.469.9722,1,1
6345,18,353.145.8454,3,681.469.9378,1,1
6346,18,353.145.8454,3,681.469.7087,1,26
6347,18,353.145.8454,3,940.386.7868,2,22
6348,18,353.145.8454,3,681.469.2555,1,29
6349,18,353.145.8454,3,353.145.3797,3,22
6350,18,353.145.8454,3,940.386.5914,2,1
6351,18,353.145.8454,3,940.386.6876,2,1
6352,18,353.145.8454,3,681.469.7527,1,29
6353,18,353.145.4306,3,681.469.7527,1,32
6354,18,353.145.4306,3,353.145.1968,3,21
6355,18,353.145.4306,3,353.145.9453,3,24
6356,18,353.145.4306,3,353.145.8454,3,1
6357,18,353.145.2037,3,681.469.1081,1,12
6358,18,353.145.2037,3,681.469.7576,1,1
6359,18,353.145.2037,3,353.145.9242,3,19
6360,18,353.145.2037,3,353.145.4761,3,21
6361,18,353.145.2037,3,681.469.1366,1,33
6362,18,353.145.2037,3,681.469.7527,1,24
6363,18,353.145.2037,3,940.386.6876,2,22
6364,18,353.145.8175,3,353.145.9242,3,14
6365,18,353.145.8175,3,353.145.9029,3,30
6366,18,353.145.8175,3,940.386.7033,2,1
6367,18,353.145.8175,3,681.469.5704,1,23
6368,18,353.145.9029,3,940.386.7033,2,27
6369,18,353.145.9029,3,681.469.5102,1,29
6370,18,353.145.9029,3,681.469.7527,1,33
6371,18,353.145.9029,3,681.469.2555,1,1
6372,18,353.145.9029,3,681.469.1081,1,22
6373,18,353.145.9029,3,681.469.2555,1,29
6374,18,353.145.9029,3,353.145.5686,3,1
6375,18,353.145.9029,3,681.469.5102,1,19
6376,18,353.145.4644,3,681.469.3347,1,1
6377,18,353.145.4644,3,940.386.5860,2,27
6378,18,353.145.4644,3,681.469.1081,1,30
6379,18,353.145.7916,3,940.386.7033,2,26
6380,18,353.145.7916,3,353.145.4769,3,18
6381,18,353.145.7916,3,353.145.1669,3,20
6382,18,353.145.7916,3,353.145.9242,3,23
6383,18,353.145.7916,3,940.386.4189,2,20
6384,18,353.145.7916,3,681.469.8025,1,1
6385,18,353.145.7916,3,681.469.9378,1,23
6386,18,353.145.7916,3,681.469.3347,1,1
6387,18,353.145.9066,3,353.145.3797,3,20
6388,18,353.145.9066,3,940.386.7033,2,21
6389,18,353.145.9066,3,681.469.5012,1,14
6390,18,353.145.9066,3,353.145.9029,3,1
6391,18,353.145.9066,3,353.145.8454,3,15
6392,18,353.145.9066,3,681.469.7188,1,19
6393,18,353.145.9066,3,681.469.7160,1,26
6394,18,353.145.4769,3,353.145.1303,3,23
6395,18,353.145.4769,3,681.469.4840,1,15
6396,18,353.145.4769,3,681.469.2926,1,25
6397,18,353.145.4769,3,353.145.4761,3,27
6398,18,353.145.4769,3,681.469.9951,1,19
6399,18,353.145.4769,3,353.145.4306,3,18
6400,18,353.145.4769,3,353.145.8454,3,29
6401,19,681.469.9336,1,681.469.9722,1,43
6402,19,681.469.9336,1,353.145.9029,3,30
6403,19,681.469.9336,1,940.386.4189,2,1
6404,19,681.469.9336,1,681.469.1390,1,1
6405,19,681.469.9336,1,940.386.7868,2,1
6406,19,681.469.9336,1,353.145.4761,3,1
6407,19,681.469.9336,1,681.469.1081,1,33
6408,19,681.469.5599,1,353.145.1303,3,23
6409,19,681.469.5599,1,940.386.6876,2,1
6410,19,681.469.5599,1,681.469.1081,1,1
6411,19,681.469.5599,1,681.469.7576,1,14
6412,19,681.469.5599,1,681.469.5012,1,1
6413,19,681.469.5599,1,940.386.7868,2,20
6414,19,681.469.5599,1,940.386.5914,2,33
6415,19,681.469.5599,1,681.469.7527,1,12
6416,19,681.469.7188,1,353.145.4761,3,30
6417,19,681.469.7188,1,940.386.7868,2,21
6418,19,681.469.7188,1,940.386.7033,2,25
6419,19,681.469.7188,1,353.145.8406,3,20
6420,19,681.469.7188,1,681.469.3347,1,25
6421,19,681.469.3347,1,940.386.7033,2,1
6422,19,681.469.3347,1,353.145.1669,3,1
6423,19,681.469.3347,1,681.469.5102,1,1
6424,19,681.469.3347,1,353.145.9453,3,21
6425,19,681.469.3347,1,353.145.9474,3,26
6426,19,681.469.3347,1,681.469.7576,1,25
6427,19,681.469.3347,1,681.469.9336,1,19
6428,19,681.469.3347,1,681.469.7160,1,18
6429,19,681.469.3347,1,681.469.9951,1,24
6430,19,681.469.3347,1,353.145.9242,3,27
6431,19,681.469.4720,1,353.145.9453,3,28
6432,19,681.469.4720,1,681.469.7576,1,28
6433,19,681.469.4720,1,940.386.7868,2,23
6434,19,681.469.4720,1,353.145.1968,3,1
6435,19,681.469.4720,1,681.469.5102,1,22
6436,19,681.469.4720,1,681.469.3347,1,1
6437,19,681.469.5102,1,353.145.1669,3,1
6438,19,681.469.5102,1,940.386.4189,2,32
6439,19,681.469.5102,1,681.469.7576,1,33
6440,19,681.469.5102,1,681.469.3347,1,22
6441,19,681.469.5102,1,940.386.5860,2,22
6442,19,681.469.5102,1,940.386.1402,2,34
6443,19,681.469.6415,1,353.145.8454,3,1
6444,19,681.469.6415,1,681.469.5012,1,1
6445,19,681.469.6415,1,681.469.7576,1,18
6446,19,681.469.6415,1,681.469.9951,1,19
6447,19,681.469.2555,1,353.145.7916,3,20
6448,19,681.469.2555,1,681.469.5012,1,19
6449,19,681.469.2555,1,681.469.9336,1,20
6450,19,681.469.2555,1,681.469.7160,1,24
6451,19,681.469.2555,1,681.469.1081,1,29
6452,19,681.469.3054,1,940.386.1402,2,20
6453,19,681.469.3054,1,353.145.7916,3,24
6454,19,681.469.3054,1,681.469.5102,1,17
6455,19,681.469.3054,1,353.145.1669,3,26
6456,19,681.469.4593,1,681.469.6415,1,26
6457,19,681.469.4593,1,681.469.7576,1,1
6458,19,681.469.4593,1,681.469.3347,1,41
6459,19,681.469.4593,1,681.469.7087,1,21
6460,19,681.469.4593,1,681.469.7576,1,30
6461,19,681.469.4593,1,681.469.1081,1,22
6462,19,681.469.4593,1,353.145.4306,3,26
6463,19,681.469.2049,1,681.469.4840,1,1
6464,19,681.469.2049,1,681.469.7576,1,26
6465,19,681.469.2049,1,681.469.7527,1,28
6466,19,681.469.2049,1,681.469.3347,1,23
6467,19,681.469.2049,1,681.469.5704,1,1
6468,19,681.469.7877,1,353.145.8454,3,26
6469,19,681.469.7877,1,353.145.4644,3,17
6470,19,681.469.7877,1,353.145.1968,3,28
6471,19,681.469.7877,1,681.469.5704,1,1
6472,19,681.469.7877,1,681.469.7576,1,22
6473,19,681.469.7877,1,681.469.2049,1,30
6474,19,681.469.1366,1,681.469.1081,1,20
6475,19,681.469.1366,1,353.145.9029,3,22
6476,19,681.469.1366,1,681.469.7576,1,14
6477,19,681.469.1366,1,681.469.2555,1,19
6478,19,681.469.1366,1,353.145.4644,3,21
6479,19,681.469.1366,1,681.469.9336,1,20
6480,19,681.469.2663,1,940.386.1085,2,1
6481,19,681.469.2663,1,353.145.8406,3,14
6482,19,681.469.2663,1,681.469.7527,1,29
6483,19,681.469.2663,1,681.469.7527,1,34
6484,19,681.469.2663,1,681.469.7160,1,24
6485,19,681.469.2663,1,353.145.9453,3,23
6486,19,681.469.4840,1,681.469.7087,1,24
6487,19,681.469.4840,1,353.145.1669,3,32
6488,19,681.469.4840,1,681.469.9722,1,31
6489,19,681.469.4840,1,681.469.5102,1,23
6490,19,681.469.4840,1,353.145.2037,3,36
6491,19,681.469.4840,1,940.386.4189,2,18
6492,19,681.469.1081,1,681.469.5012,1,15
6493,19,681.469.1081,1,353.145.7916,3,32
6494,19,681.469.1081,1,681.469.2663,1,19
6495,19,681.469.1081,1,353.145.9453,3,16
6496,19,681.469.7527,1,353.145.4306,3,28
6497,19,681.469.7527,1,353.145.9453,3,31
6498,19,681.469.7527,1,353.145.8175,3,20
6499,19,681.469.7527,1,681.469.1081,1,1
6500,19,681.469.7527,1,353.145.9029,3,29
6501,19,681.469.1390,1,353.145.9029,3,1
6502,19,681.469.1390,1,353.145.9029,3,30
6503,19,681.469.1390,1,681.469.2926,1,1
6504,19,681.469.1390,1,940.386.2494,2,25
6505,19,681.469.1390,1,681.469.2049,1,18
6506,19,681.469.1390,1,940.386.7868,2,27
6507,19,681.469.5704,1,353.145.9029,3,25
6508,19,681.469.5704,1,681.469.6415,1,35
6509,19,681.469.5704,1,353.145.1669,3,13
6510,19,681.469.5704,1,681.469.1081,1,24
6511,19,681.469.5704,1,681.469.3054,1,26
6512,19,681.469.5704,1,353.145.9453,3,1
6513,19,681.469.9378,1,940.386.4189,2,13
6514,19,681.469.9378,1,681.469.1081,1,38
6515,19,681.469.9378,1,353.145.4761,3,1
6516,19,681.469.9378,1,681.469.7576,1,40
6517,19,681.469.9378,1,353.145.9029,3,36
6518,19,681.469.9378,1,353.145.1669,3,1
6519,19,681.469.2926,1,353.145.4761,3,29
6520,19,681.469.2926,1,353.145.8454,3,18
6521,19,681.469.2926,1,353.145.9066,3,18
6522,19,681.469.2926,1,353.145.9453,3,1
6523,19,681.469.2926,1,940.386.7033,2,23
6524,19,681.469.2926,1,353.145.8175,3,22
6525,19,681.469.2926,1,940.386.5860,2,1
6526,19,681.469.2926,1,681.469.7527,1,26
6527,19,681.469.9951,1,940.386.5914,2,1
6528,19,681.469.9951,1,940.386.6876,2,39
6529,19,681.469.9951,1,681.469.9378,1,17
6530,19,681.469.9951,1,353.145.8175,3,22
6531,19,681.469.9951,1,681.469.2926,1,16
6532,19,681.469.5012,1,681.469.9336,1,29
6533,19,681.469.5012,1,681.469.5704,1,1
6534,19,681.469.5012,1,681.469.1390,1,1
6535,19,681.469.5012,1,353.145.8406,3,21
6536,19,681.469.5012,1,681.469.9722,1,1
6537,19,681.469.3534,1,681.469.7576,1,1
